date,price,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,block_subsidy_btc,non_zero_addr_count,addr_count_over_0p001_btc,addr_count_over_0p01_btc,addr_count_over_0p1_btc,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative,subsidy_daily,fees_daily,coindays_destroyed_daily,lth_transfer_volume_daily,lth_realized_profit_daily,lth_realized_loss_daily,sth_realized_profit_daily,sth_realized_loss_daily,utxos_over_1y_old_transfer_volume_daily,utxos_over_2y_old_transfer_volume_daily,utxos_over_3y_old_transfer_volume_daily,utxos_over_4y_old_transfer_volume_daily,utxos_over_5y_old_transfer_volume_daily,utxos_over_10y_old_transfer_volume_daily,market_cap_usd,days_since_genesis,years_since_genesis
2023-12-26,42468.45,19581555.53204955,19581746.04497096,281708.14582107,426540009075.04,21782.74,1.949638,16686415.04417283,43194047133.705734,16390192.54780389,3191362.98424566,61323765.7423126,19038.77,35875.23,355794071956.12,115616614922.48,505989666358.45,374004552694.73,4.975428489451845e+20,72006146478567.1,6.25,51528650.0,25035517.0,12719874.0,4577562.0,13779107.73408034,29892814.02226106,11242331.22323725,13762974.24751404,8297436.27339964,7131997.74400854,7062042.37942921,3552182.0692454,6134370.22493579,1785397.07101459,3074383.78791096,54916.60931986,868.75,167.81165180000244,7916538.911819458,4781.164154872298,91535302.38000488,3316484.459991455,646528954.9299927,137817704.23999023,2550.125697981566,1296.29177104868,840.5604618601501,613.6846111197956,544.7404753600713,177.66425804999744,831598312035.0697,5470.0,14.976043805612594
2023-12-27,43317.98,19582361.78204947,19582552.29497096,281976.81189337,427850076112.25,21848.74,1.982631,17105464.55906679,43250082964.137794,16348419.19744172,3233942.58460775,61370302.64501233,19045.86,36018.04,356990385708.95,115643239046.91,506150621569.95,374059598145.8,4.689072892936631e+20,72006146478567.1,6.25,51614096.0,25075064.0,12733428.0,4580189.0,13749382.87980218,29927578.88193465,11215602.80191042,13793109.51796723,8284294.24713151,7156346.26420432,7038837.57471286,3576348.73672601,6119426.61279295,1801731.02093205,3084291.31240608,55019.46469302,806.25,268.666072299995,56035830.43206024,46536.90269972384,1196313752.830017,26624124.430007935,160955211.5,55045451.070007324,34764.85967358947,30135.27045319043,24348.52019577939,24166.66748061031,16333.94991745986,102.85537316000409,848268356027.5834,5471.0,14.978781656399725
2023-12-28,42655.05,19583118.03204935,19583308.54497096,282208.68358051,428224804611.08,21867.03,1.950656,16788909.91974612,43259220010.91265,16349689.88965383,3233428.14239552,61381268.61327815,19047.79,36122.4,357167695340.29,115653294113.76,506400533731.58,374134508335.04,4.331128397292614e+20,72006146478567.1,6.25,51595968.0,25056961.0,12741351.0,4581655.0,13751752.94015459,29933624.9074389,11215418.94676913,13796474.04384352,8418513.80019716,7157837.08174038,7038664.29469734,3577591.89441511,6119215.32106738,1802720.50191633,3085047.32389291,55048.54148327,756.25,231.87168714002473,9137046.774856567,10965.96826582402,177309631.33996582,10055066.849990845,249912161.63000488,74910189.23999023,6046.025504250079,3364.525876291096,1490.8175360606983,1243.1576890996657,989.4809842801187,29.076790249993792,835318878812.9667,5472.0,14.981519507186858
2023-12-29,41728.38,19584061.74589623,19584252.29497096,282420.31157995,428832938149.26,21897.03,1.905664,16264750.59885097,43290415706.73663,16322301.78286609,3261759.96303014,61414996.92738225,19012.65,36330.9,357458699058.07,115798456880.48,506933365953.03,374245080479.2,5.4765507833534697e+20,72006146478567.1,6.25,51625933.0,25058213.0,12751910.0,4584072.0,13732117.96627112,29962512.41810436,11205670.43580791,13816216.26418776,8421139.40837867,7160578.62454147,7040032.50814756,3578196.41583537,6119646.14745776,1803198.45060637,3092823.9051864,55090.11297771,943.75,211.62799943995196,31195695.82398224,33728.31410410255,291003717.7800293,145162766.72000122,532832221.4500122,110572144.16003418,28887.51066546142,19742.220344239846,2741.542801089585,604.52142025996,477.94869004003704,41.571494440002425,817211170476.2213,5473.0,14.984257357973991
2023-12-30,42163.8,19584967.99589619,19585158.54497096,282684.60632507,429081477638.27,21908.71,1.924522,16495262.38671724,43299655709.93428,16322963.77072843,3262004.22516776,61423013.43694949,19019.2,36367.72,357665845748.67,115803749850.3,507014434094.1,374317588579.19,5.190195186838256e+20,72006146478567.1,6.25,51669296.0,25050700.0,12754157.0,4582827.0,13739725.19564542,29968813.02839603,11205487.10433586,13820941.24011454,8422254.21603801,7164784.47644825,7038952.68283087,3581019.87372168,6120329.21556463,1803581.63414255,3093150.96314069,55095.79865244,906.25,264.29474512004526,9240003.197647095,8016.50956723839,207146690.5999756,5292969.820007324,81068141.06994629,72508099.98999023,6300.610291667283,4724.975926779211,4205.8519067801535,2823.4578863102943,383.1835361798294,5.6856747299971175,825776673585.3678,5474.0,14.986995208761122
2023-12-31,42299.41,19585942.99589616,19586133.54497096,283038.97445229,429382643994.71,21923.0,1.929454,16557835.01459762,43305480448.07759,16321672.4683622,3264270.52753396,61429109.62716378,19019.35,36441.51,357769057704.02,115810411002.58,507208864960.81,374348754840.01,5.5839341320466747e+20,72006146478567.1,6.25,51761417.0,25094201.0,12765406.0,4584930.0,13762289.66129443,29973282.10127943,11207784.41468812,13823138.33524017,8427864.42506479,7165574.16753882,7038882.73608239,3581669.56621627,6120680.36857853,1803967.38517852,3093846.12718664,55101.2001606,975.0,354.368127219961,5824738.143310547,6096.190214291215,103211955.35003662,6661152.279998779,194430866.71002197,31166260.820007324,4469.072883401066,2197.095125630498,789.6910905698314,649.6924945898354,385.75103597017005,5.401508160000958,828473833020.04,5475.0,14.989733059548255
2024-01-01,43739.99,19586911.7458961,19587102.29497096,283258.86926888,429586161109.05,21932.3,1.994318,17495704.25581196,43309297468.36092,16321516.52143703,3265395.22445907,61434643.56922495,19019.85,36489.69,357861205318.41,115817242676.99,507304547234.98,374367655481.09,5.5839341320466747e+20,72006146478567.1,6.25,51751700.0,25082299.0,12762651.0,4586256.0,13763357.23067089,29975961.47406874,11209274.00280213,13824599.11830764,8430834.97357865,7166227.33919792,7039360.65425746,3582014.98068417,6121349.37914226,1804242.37363208,3094396.52299203,55131.27154324,968.75,219.8948165900074,3817020.2833328247,5533.942061170936,92147614.38995361,6831674.410003662,95682274.16998291,18900641.08001709,2679.3727893084288,1460.7830674704164,653.1716590998694,345.4144679000601,274.9884535598103,30.071382640002412,856731323896.3779,5476.0,14.992470910335387
2024-01-02,45097.72,19587730.49589598,19587921.04497096,283401.36804755,430538177574.89,21979.99,2.051763,17570527.63972429,43321148395.488945,16304542.56818291,3283187.92771307,61454696.31996677,19011.4,36722.22,358229007310.83,115828002446.5,507888177788.49,374393347523.02,4.689072892936631e+20,72006146478567.1,6.25,51662671.0,25026307.0,12749886.0,4584121.0,13758528.90510071,29985861.58790551,11207995.40118512,13827810.81803164,8437218.72380643,7167522.95539738,7040587.22372529,3582904.62722969,6121984.25642006,1804942.82103699,3099045.2813509,55177.60022477,818.75,142.4987786699785,11850927.12802124,20052.750741817057,367801992.42004395,10759769.509994507,583630553.5100098,25692041.929992676,9900.11383677274,3211.6997239999473,1295.6161994598806,889.6465455200523,700.4474049101118,46.32868153000163,883361985339.3782,5477.0,14.99520876112252
2024-01-03,42689.15,19588717.99589465,19588908.54497096,283547.62080589,431062691908.82,22005.66,1.939917,16808486.62462312,43331920681.445564,16288645.97231456,3300072.02358009,61474304.64679048,19008.07,36801.3,358628816442.71,115836215176.45,508168908155.53,374584572470.29,5.655523031175479e+20,72006146478567.1,6.25,51626508.0,25012269.0,12749443.0,4582321.0,13759049.03862116,29993348.60662391,11209077.23156039,13829917.39141361,8446132.99678214,7168605.47392275,7040748.08999521,3583697.84366537,6123918.63186996,1805298.01522189,3101740.03683128,55199.86129948,987.5,146.25275834003696,10772285.956619263,19608.326823711395,399809131.8800049,8212729.949996948,280730367.04003906,191224947.2699585,7487.0187183991075,2106.573381969705,1082.5185253703967,793.2164356797002,355.19418490002863,22.261074709997047,836225720834.4462,5478.0,14.99794661190965
2024-01-04,44283.24,19589780.49589452,19589971.04497096,283675.22449983,434363249359.72,22172.95,1.997174,17507648.66649457,43399753361.31436,16094667.63856407,3495112.85733045,61674617.43684004,18897.57,37255.77,361561631294.76,115845627772.66,508584063389.39,374668729480.01,6.192439774641505e+20,72006146478567.1,6.25,51548299.0,24978031.0,12747610.0,4584277.0,13750234.71722244,30008438.56085512,11203205.33665116,13840187.96386004,8458992.04376814,7170164.70944856,7040445.75322294,3584664.60874005,6123586.74082142,1806074.11153576,3106121.78407329,55219.21512503,1062.5,127.60369393997826,67832679.8687973,200312.79004956037,2932814852.049988,9412596.210006714,415155233.85998535,84157009.72003174,15089.954231210053,10270.572446430102,1559.2355258101597,966.7650746800937,776.0963138700463,19.35382555000251,867498951247.0161,5479.0,15.000684462696784
2024-01-05,44124.77,19590642.99589445,19590833.54497096,283792.10638149,434949822783.63,22201.91,1.987431,17483882.33426835,43408570543.09172,16079635.50011402,3511007.49578043,61697629.76665537,18888.12,37378.35,361899985365.42,115850384764.67,508885184802.88,374754615843.31,4.975428489451845e+20,72006146478567.1,6.25,51616140.0,25017794.0,12762344.0,4586481.0,13766085.7159234,30012387.75118381,11206874.90212977,13841559.3414935,8466961.38372972,7170747.11146708,7040947.28137809,3585023.90974746,6124408.24460696,1806303.69276495,3106809.31544525,55224.0040982,862.5,116.8818816600251,8817181.777359009,23012.32981532812,338354070.65997314,4756992.009994507,301121413.48999023,85886363.2999878,3949.1903286911547,1371.377633459866,582.4020185200498,359.3010074100457,229.58122918987647,4.788973169997917,864432616345.9535,5480.0,15.003422313483915
2024-01-06,43732.12,19591517.99589437,19591708.54497096,283879.399528,435177055965.49,22212.52,1.968805,17275469.35460084,43412366868.05537,16084300.62416456,3507217.37172981,61702647.12020477,18892.51,37438.29,361995153526.58,115854984942.27,509017994407.15,374789095945.15,5.166917268368039e+20,73197634206448.34,6.25,51614686.0,25004980.0,12756922.0,4586064.0,13780542.45207151,30015332.20021227,11210518.744121,13842739.55035543,8474123.48057745,7171335.79735378,7041447.67010501,3585343.45870725,6124820.12293582,1806526.45307539,3107639.40673414,55228.18983638,875.0,87.29314650996821,3796324.963645935,5017.353549398482,95168161.16003418,4600177.6000061035,132809604.27001953,34480101.840026855,2944.4490284584463,1180.2088619302958,588.6858866997063,319.5489597902633,222.76031044009142,4.185738180000044,856778615978.612,5481.0,15.006160164271048
2024-01-07,43831.77,19592255.49589408,19592446.04497096,283955.69263677,435403820939.63,22223.26,1.972338,17280703.92085679,43417011469.30325,16084574.46121618,3507681.0346779,61708472.7511669,18893.5,37491.94,362099017976.76,115860481652.56,509122532462.56,374797762566.18,4.293635476531187e+20,73197634206448.34,6.25,51620392.0,25007200.0,12753308.0,4584093.0,13784375.65221945,30019449.7513838,11212894.0739323,13844684.21280856,8488766.79338451,7172227.72443243,7042030.8365976,3585779.31124182,6125273.8131278,1806764.7937501,3108018.70058867,55244.4064593,737.5,76.29310877004173,4644601.247886658,5825.630962133408,103864450.17999268,5496710.289993286,104538055.40997314,8666621.029968262,4117.551171530038,1944.6624531298876,891.927078650333,435.8525345697999,238.34067470999435,16.2166229200011,858763236677.2651,5482.0,15.008898015058179
2024-01-08,46848.75,19593024.24589401,19593214.79497096,284080.6221393,436038263735.18,22254.77,2.10511,17870560.36633318,43425531437.46921,16079604.19928434,3513420.04660967,61719313.99663397,18891.74,37646.06,362310272933.67,115876222979.07,509559828054.35,374830510615.9,4.5119559244904006e+20,73197634206448.34,6.25,51642331.0,25017633.0,12757667.0,4583028.0,13780879.30433142,30026516.03300591,11211680.40370081,13848069.54810833,8510425.63503801,7173916.30720034,7044067.82516755,3586496.92437136,6125280.46101182,1807337.10453106,3109559.10083578,55253.20272369,768.75,124.92950252996525,8519968.16595459,10841.245467066765,211254956.90997314,15741326.510009766,437295591.789978,32748049.72003174,7066.281622111797,3385.3352997694165,1688.5827679093927,717.6131295398809,572.3107809599023,8.796264390002762,917908694639.827,5483.0,15.011635865845312
2024-01-09,46036.26,19593974.24589394,19594164.79497096,284192.73538666,437088970393.99,22307.31,2.06373,17562361.13563282,43438650940.31451,16064153.34356561,3529820.90232833,61740429.16031526,18885.82,37878.46,362757058841.63,115890349719.13,510184699498.17,374881663593.06,5.567171422959929e+20,73197634206448.34,6.25,51591835.0,24968542.0,12744467.0,4579502.0,13776571.60121145,30035297.38117399,11214302.84452062,13852012.18039764,8541309.59370502,7175830.16054442,7044548.56209774,3587947.37561109,6125129.11872562,1808314.5298448,3114833.31997247,55278.80899487,950.0,112.11324735998642,13119502.845298767,21115.163681291044,446785907.960022,14126740.059997559,624871443.8200073,51152977.159973145,8781.34816807881,3942.6322893109173,1913.8533440800384,1450.4512397302315,977.4253137400374,25.60627117999684,902033292817.2775,5484.0,15.014373716632443
2024-01-10,46844.05,19594805.4958919,19594996.04497096,284276.79300999,437686322478.72,22336.85,2.097165,17872609.94862747,43449505367.29789,16054236.39866981,3540569.09722209,61754103.66214519,18881.16,38006.21,363023513877.05,115903996714.01,510618660514.81,375009090476.55,4.8394365964292194e+20,73197634206448.34,6.25,51597280.0,24959850.0,12739093.0,4577758.0,13774571.39318552,30044093.14347705,11212651.73308686,13855701.45182322,8551694.7538281,7177558.46274184,7044407.15011959,3588992.07850767,6125026.18658902,1809112.98442404,3116199.71602096,55329.95088176,831.25,84.05762333003804,10854426.983383179,13674.50182992965,266455035.4199829,13646994.879989624,433961016.64001465,127426883.48999023,8795.762303058058,3689.271425578743,1728.3021974200383,1044.7028965801,798.454579239944,51.14188689000002,917900048389.835,5485.0,15.017111567419576
2024-01-11,46250.77,19595886.74589184,19596077.29497096,284378.07609079,438566285874.56,22380.52,2.066564,17500751.36043616,43460865129.067825,16045058.69274224,3550828.0531496,61772494.78787367,18879.69,38199.65,363420818262.72,115912333491.32,511160382663.59,375110123406.4,6.331292990817174e+20,73197634206448.34,6.25,51604626.0,24936401.0,12723752.0,4572561.0,13769634.52445396,30054427.16333808,11212841.69532297,13858424.48702883,8564317.59601339,7178650.63661633,7047686.53898336,3589472.81962934,6125377.3682647,1809485.60182811,3116585.02120961,55357.83509409,1081.25,101.28308079997078,11359761.769935608,18391.125728480518,397304385.6699829,8336777.310012817,541722148.7800293,101032929.85003662,10334.019861031324,2723.0352056100965,1092.173874489963,480.74112166976556,372.61740406998433,27.884212329998263,906324850830.2919,5486.0,15.019849418206707
2024-01-12,42649.65,19596936.74588868,19597127.29497096,284485.72246033,438690240553.44,22385.65,1.905223,16106320.7465058,43473284527.61356,16039915.35635441,3557021.38953427,61785041.20351048,18875.91,38212.36,363618290739.4,115919472828.82,511450652901.84,375514005874.64,6.112972542857962e+20,73197634206448.34,6.25,51494804.0,24852680.0,12691556.0,4567227.0,13776758.34095327,30063443.94037176,11211413.75847157,13864789.86033766,8574459.20296681,7182963.24671463,7047877.41086044,3590403.73970901,6125186.55770611,1810233.80300203,3117031.65439952,55375.8287134,1050.0,107.64636954001617,12419398.54573822,12546.41563680768,197472476.6800537,7139337.5,290270238.25,403882468.23999023,9016.777033679187,6365.373308829963,4312.610098300502,930.9200796699151,748.2011739199515,17.993619310000213,835802493284.2911,5487.0,15.02258726899384
2024-01-13,42757.92,19597930.49588859,19598121.04497096,284612.47413802,438741143906.97,22387.11,1.909935,16418589.06068047,43477371133.37919,16040501.83412318,3557428.66176541,61790971.16627114,18878.32,38208.3,363735519665.47,115923294750.36,511513289090.53,375681708354.34,5.785491870919142e+20,73197634206448.34,6.25,51622765.0,24904031.0,12703247.0,4567994.0,13780974.97565587,30066258.59375085,11212078.54572183,13866471.7431295,8577832.72033782,7183943.33729544,7048930.99725733,3590636.75067161,6137383.73090271,1810377.10296995,3117790.46293351,55375.87182654,993.75,126.75167769001564,4086605.765625,5929.962760664523,117228926.06994629,3821921.539993286,62636188.69000244,167702479.7000122,2814.6533790901303,1681.88279183954,980.0905808098614,233.01096259988844,143.29996792017482,0.04311314000369748,837966744308.7646,5488.0,15.025325119780971
2024-01-14,42193.45,19598730.49588853,19598921.04497096,284831.55148187,438829028074.63,22390.68,1.88442,15847419.26553616,43483447404.85626,16045721.99095722,3553008.50493131,61796725.47172563,18883.83,38227.95,363862105906.38,115925320190.9,511538942362.67,375778202514.19,4.693889631123078e+20,73197634206448.34,6.25,51702189.0,24956497.0,12717074.0,4570306.0,13781439.24846123,30070887.70067272,11212698.96255278,13868788.44169068,8611112.89962646,7185919.82084788,7048428.68404712,3592480.5662154,6207865.74847119,1811920.6678012,3121882.55513852,55390.28594985,800.0,219.07734384998912,6076271.477073669,5754.305454485118,126586240.91003418,2025440.5399932861,25653272.139953613,96494159.84997559,4629.106921870261,2316.698561180383,1976.4835524400696,1843.8155437903479,1543.5648312498815,14.414123309994466,826938055241.7479,5489.0,15.028062970568104
2024-01-15,42621.14,19599442.99588579,19599633.54497096,284948.94632757,438964750416.29,22396.79,1.903002,16052360.93839347,43489944532.60585,16060815.53663931,3538627.45924648,61805684.02185285,18890.84,38309.31,364015532033.47,115933672125.88,511702725332.21,375981674216.91,4.148088511225045e+20,73197634206448.34,6.25,51683112.0,24961183.0,12723097.0,4570845.0,13781353.65973945,30075667.69782558,11212650.17268766,13870599.79949415,8633205.14681845,7186843.5168183,7051892.71954681,3592912.08522197,6220916.17338522,1812177.40550361,3122630.38803383,55460.67855556,712.5,117.39484570000786,6497127.749588013,8958.550127223134,153426127.08996582,8351934.980010986,163782969.54003906,203471702.7199707,4779.997152861208,1811.3578034695238,923.6959704197943,431.5190065698698,256.73770240996964,70.39260571000341,835350603849.6676,5490.0,15.030800821355236
2024-01-16,43233.07,19600224.24588569,19600414.79497096,285073.22993617,441041944416.96,22501.88,1.921309,16764399.66835447,43594633074.30028,16000879.03961997,3599345.20626572,61870096.07828202,18926.32,38397.01,366106457867.64,115937414469.21,511816990312.25,376139359322.98,4.803049855102684e+20,73197634206448.34,6.25,51673004.0,24952454.0,12726397.0,4570684.0,13728223.09848775,30136201.05809202,11155855.7407306,13929753.09311745,8578645.19561484,7245417.30108951,7003170.7815481,3643298.6503182,6172569.62095745,1862374.2261522,3123138.97323958,55464.63496836,781.25,124.28360859997338,104688541.69442749,64412.05642917007,2090925834.170044,3742343.330001831,114264980.03997803,157685106.07000732,60533.36026643962,59153.29362330027,58573.78427121043,50386.56509622978,50196.8206485901,3.956412799998361,847377866838.0732,5491.0,15.033538672142368
2024-01-17,42626.01,19600980.49588458,19601171.04497096,285177.82845097,441267942361.18,22512.54,1.893434,15981011.37522437,43619893897.76197,15979216.31799778,3621764.1778868,61896174.82160829,18905.27,38427.78,366381992839.38,115963230576.05,511895810778.32,376274169151.85,4.4027957005107934e+20,73197634206448.34,6.25,51721404.0,24985235.0,12737765.0,4572902.0,13717526.80445528,30157194.45827261,11138686.07971916,13949144.58483222,8565939.40736895,7262366.08482572,7018545.85196333,3643953.7760999,6173710.39232144,1862886.12430005,3124978.8181592,55568.71186344,756.25,104.59851480001817,25260823.46169281,26078.74332626909,275534971.73999023,25816106.839996338,78820466.07000732,134809828.86999512,20993.400180589408,19391.491714769974,16948.783736209385,655.1257817000151,511.89814785006456,104.07689508000476,835511590627.3811,5492.0,15.0362765229295
2024-01-18,41197.14,19601867.99588452,19602058.54497096,285299.12202306,442218393557.75,22560.01,1.826114,15271849.11484939,43641875039.64857,15965942.26492123,3635925.73096329,61915423.04286689,18898.1,38640.05,366692807923.12,115980397793.83,512743862994.68,376502798223.28,5.166917268368039e+20,73197634206448.34,6.25,51711827.0,24966094.0,12735655.0,4570894.0,13710745.45510475,30171872.10398821,11130850.61415332,13959795.99439199,8567648.30127153,7270242.69464059,7019202.37092227,3644768.8326513,6174509.73887245,1863547.82409139,3125842.15087703,55582.22203606,887.5,121.29357208998408,21981141.88659668,19248.221258603036,310815083.73999023,17167217.77999878,848052216.3599854,228629071.4300537,14677.645715601742,10651.409559771419,7876.609814870171,815.0565514001064,661.6997913399246,13.510172619993682,807540900087.974,5493.0,15.039014373716633
2024-01-19,41664.06,19602692.99588441,19602883.54497096,285383.29315794,442449966926.07,22570.87,1.845922,15560516.00270664,43658502550.89141,15955007.52900562,3647685.46687879,61935002.23731775,18891.04,38666.48,366967783439.42,115991088911.45,512882680531.61,376708349720.35,4.984983561735361e+20,73197634206448.34,6.25,51754280.0,24989195.0,12735180.0,4569133.0,13700512.92894626,30186436.19592029,11122692.98329169,13970660.10193465,8581775.20827847,7278687.44290961,7019685.44731982,3645199.90103337,6175984.39623785,1863839.99903421,3126422.51474868,55611.56040664,825.0,84.17113487998722,16627511.242843628,19579.194450855255,274975516.2999878,10691117.619995117,138817536.92999268,205551497.0699463,14564.09193207696,10864.107542660087,8444.74826902058,431.06838206993416,292.1749428201001,29.33837058000063,816727777142.1078,5494.0,15.041752224503764
2024-01-20,41684.32,19603586.74588432,19603777.29497096,285455.47419436,442537831540.16,22574.32,1.846537,15631360.0475677,43661680784.2394,15962802.01877358,3640784.72711074,61938876.13910434,18894.37,38708.86,367028178985.8,115995110099.4,512937201127.63,376768574646.04,5.000417337870452e+20,70343519904866.805,6.25,51806688.0,25017438.0,12737691.0,4568560.0,13709030.8620294,30188597.99619865,11124042.43296648,13971897.64907975,8588864.45332154,7279389.33621281,7020109.05028247,3645671.13819533,6179448.18095373,1864121.10644841,3127441.57001918,55624.34996558,893.75,72.18103642005008,3178233.3479919434,3873.9017865881324,60395546.38000488,4021187.9499969482,54520596.02001953,60224925.69000244,2161.8002783618867,1237.5471450984478,701.8933031996712,471.23716195998713,281.10741419997066,12.789558939999552,817162183063.2007,5495.0,15.044490075290897
2024-01-21,41657.78,19604461.74588423,19604652.29497096,285527.0534018,442619043568.08,22577.46,1.845105,15551377.22445382,43664252767.81579,15966894.68405011,3637567.06183412,61941771.74203441,18896.68,38734.05,367082770957.91,115998130002.67,512955844744.47,376794047248.48,5.035385291282133e+20,70343519904866.805,6.25,51867246.0,25051985.0,12740933.0,4568957.0,13713438.85308224,30190700.23638893,11127246.87536713,13972812.81939729,8591531.36963101,7279995.14182685,7021488.33583192,3646020.73656859,6179864.70354242,1864386.22785966,3129637.20327515,55625.93373699,875.0,71.5792074399651,2571983.576385498,2895.6029300764203,54591972.10998535,3019903.2700042725,18643616.83996582,25472602.44000244,2102.2401902787387,915.1703175399452,605.8056140402332,349.59837326034904,265.1214112499729,1.5837714100052835,816678354428.461,5496.0,15.047227926078028
2024-01-22,39612.74,19605461.74588416,19605652.29497096,285603.05602226,442666414996.4,22578.72,1.754428,14935096.75379667,43690394756.05467,15960984.27905711,3644477.46682705,61966583.16829082,18884.15,38759.09,367321273946.2,116030472539.87,513043541521.45,377081259458.12,5.594872545869037e+20,70343519904866.805,6.25,51740101.0,24989314.0,12732283.0,4567817.0,13695197.38684681,30212798.34779366,11111212.52172985,13992818.46684894,8579389.09147427,7294653.22984143,7023085.25150235,3646637.43230398,6179833.95631819,1864891.17222731,3130356.03692183,55733.61855524,1000.0,76.00262045999989,26141988.238883972,24811.426256410778,238502988.29003906,32342537.19999695,87696776.9800415,287212209.64001465,22098.11140473187,20005.64745165035,14658.088014579378,616.6957353898324,504.944367649965,107.68481824999617,776626058719.6553,5497.0,15.049965776865161
2024-01-23,39536.15,19606424.24587865,19606614.79497096,285691.57068525,442755468953.48,22582.16,1.750769,15010094.17334957,43712799677.10237,15940630.1314298,3665794.11444885,61994062.58808342,18867.99,38733.14,367597323789.13,116060857037.78,513243502039.59,377475746833.8,5.420032778810629e+20,70343519904866.805,6.25,51714076.0,24960717.0,12720239.0,4567821.0,13685854.4538865,30229931.1235025,11103508.79467653,14007054.55414724,8574859.60799937,7304423.37871649,7023421.16760682,3647276.61873719,6179785.76868746,1865362.29438158,3131254.65514721,55747.73998451,962.5,88.5146629899973,22404921.047698975,27479.419792599976,276049842.9299927,30384497.910003662,199960518.14001465,394487375.6799927,17132.775708839297,14236.087298300117,9770.148875060491,639.1864332100376,471.12215427006595,14.121429270002409,775162529948.6953,5498.0,15.052703627652292
2024-01-24,39900.15,19607361.74587857,19607552.29497096,285752.11480095,443604761823.46,22624.39,1.76359,15218974.34759117,43770549604.66133,15896006.64733569,3711355.09854288,62044920.70834239,18862.43,38737.16,368594505034.87,116124097911.35,513387382396.99,377741647399.34,5.245193011752223e+20,70343519904866.805,6.25,51626506.0,24885880.0,12683092.0,4565563.0,13649273.99913974,30273707.25405364,11067289.83408132,14048299.8224971,8543286.01241659,7338566.02855731,7023882.68115002,3647795.75978737,6183091.10110574,1865701.46451464,3131990.91210879,55775.35600294,937.5,60.544115700002294,57749927.55895996,50858.1202589646,997181245.7399902,63240873.570007324,143880357.39996338,265900565.54003906,43776.130551140755,41245.26834985986,34142.64984081965,519.1410501799546,339.1701330598444,27.61601843000244,782336674764.8169,5499.0,15.055441478439425
2024-01-25,39825.1,19608492.99487301,19608683.54497096,285816.24801824,443986802312.41,22642.57,1.75886,15120612.95437661,43796732768.91053,15897426.24093047,3711066.75394254,62063867.03471033,18863.46,38831.48,368894500743.65,116155735331.59,513563846826.78,377849545062.96,6.39913547433771e+20,70343519904866.805,6.25,51368737.0,24719122.0,12625645.0,4565306.0,13638803.24510811,30290984.57051162,11054817.48024922,14064313.59785405,8532135.23476158,7352150.33809451,7019278.23365337,3653352.51336654,6178351.63023456,1870997.45698464,3133524.4289318,55778.21655558,1131.25,64.13321728998562,26183164.249198914,18946.32636794448,299995708.7800293,31637420.239990234,176464429.79003906,107897663.61999512,17277.31645797938,16013.775356950238,13584.309537200257,5556.7535791699775,5295.992470000172,2.8605526399987866,780910194370.1171,5500.0,15.058179329226558
2024-01-26,41736.45,19609442.99487293,19609633.54497096,285871.48026586,444311375953.67,22658.03,1.842016,15892989.7771052,43813357401.777794,15910535.40764435,3698907.58722858,62082786.68245966,18859.46,38997.23,369066770706.11,116213033180.57,513845214593.07,377960149097.79,5.315128918575585e+20,70343519904866.805,6.25,51400536.0,24740827.0,12633792.0,4570415.0,13642204.87781224,30305181.18456647,11047308.17114498,14075297.37225672,8530857.22006723,7355786.11460364,7019216.28089461,3654013.41350378,6178338.5506119,1871563.42466453,3135178.56932589,55781.29993805,950.0,55.23224762000609,16624632.867263794,18919.647749327123,172269962.45996094,57297848.98001099,281367766.289978,110604034.82995605,14196.614054851234,10983.774402670562,3635.7765091294423,660.9001372400671,565.9676798898727,3.083382469994831,818428537083.3643,5501.0,15.06091718001369
2024-01-27,42144.6,19610511.7448698,19610702.29497096,285929.6744603,444537494150.65,22668.32,1.859185,16098965.87580438,43818300325.68161,15911801.48285331,3698710.26201649,62088440.36615117,18861.67,39044.49,369177179544.82,116217389451.44,513941683495.38,377981174575.27,6.014487986809214e+20,70343519904866.805,6.25,51365888.0,24701153.0,12628753.0,4572264.0,13643757.69201947,30309540.0751515,11050582.14903409,14076862.53933559,8536852.47863488,7356739.20108777,7019562.47128931,3654695.77963725,6178428.25347123,1872129.37892889,3135910.68406886,55898.56816724,1068.75,58.194194440031424,4942923.903816223,5653.683691509068,110408838.71002197,4356270.869995117,96468902.30999756,21025477.480041504,4358.890585027635,1565.1670788694173,953.086484130472,682.3661334700882,565.9542643600143,117.26822919000551,826477173282.8397,5502.0,15.063655030800822
