date,price_close,supply,subsidy_cumulative,fees_cumulative,realized_cap,realized_price,mvrv,supply_in_profit,coindays_destroyed_cumulative,lth_supply,sth_supply,lth_transfer_volume_cumulative,lth_realized_price,sth_realized_price,lth_realized_profit_cumulative,lth_realized_loss_cumulative,sth_realized_profit_cumulative,sth_realized_loss_cumulative,hash_rate,difficulty,subsidy_average_24h,addr_count,addrs_over_100k_sats_addr_count,addrs_over_1m_sats_addr_count,addrs_over_10m_sats_addr_count,utxos_over_1y_old_supply,utxos_over_1y_old_transfer_volume_cumulative,utxos_over_2y_old_supply,utxos_over_2y_old_transfer_volume_cumulative,utxos_over_3y_old_supply,utxos_over_3y_old_transfer_volume_cumulative,utxos_over_4y_old_supply,utxos_over_4y_old_transfer_volume_cumulative,utxos_over_5y_old_supply,utxos_over_5y_old_transfer_volume_cumulative,utxos_over_10y_old_supply,utxos_over_10y_old_transfer_volume_cumulative
2022-07-22,22664.61,19100304.6778084,19100489.79497096,257000.039768,417486911581.72,21857.6,1.036921,11139354.47992062,38599831263.69312,14644006.17697871,4456298.50082969,55026330.41175267,19898.13,28296.69,316922390081.07,51209812102.21,441650881336.75,331844671569.7,1.8171186263872543e+20,27692567959233.59,6.25,42608470.0,21138589.0,10541175.0,3731355.0,12314897.66176847,26545890.14073476,8527233.4100543,12369370.29850388,7305230.43649914,6336009.56191023,5935554.24854798,3047202.51591344,4525477.09314517,1462852.1883556,2483537.30321126,25284.78043696
2022-07-23,22418.36,19101267.1778084,19101452.29497096,257013.49023303,417212774694.14,21842.15,1.026381,11114150.40876819,38605044637.19176,14645516.60647402,4455750.57133438,55036945.7725566,19895.92,28239.15,316950806454.1,51466808928.81,441729921082.04,331990889232.04,2.11997173078513e+20,27692567959233.59,6.25,42639826.0,21158775.0,10544839.0,3733279.0,12315192.1622037,26548515.06948505,8526342.7879893,12371547.33596071,7328857.77481055,6337015.53856572,5936566.03052487,3047653.11986834,4527027.91910021,1462930.39858199,2483768.79068503,25284.78043696
2022-07-24,22668.86,19102248.4278084,19102433.54497096,257024.16813273,417157051647.5,21838.11,1.038041,11185137.74682042,38607980216.81381,14652253.33734306,4449995.09046534,55041409.22030112,19901.64,28214.21,316963144720.15,51563027874.96,441821093289.67,332076102804.82,2.1888019817846473e+20,27692567959233.59,6.25,42669375.0,21169061.0,10553010.0,3734830.0,12318612.85007497,26550162.19501643,8527712.10787518,12372012.209457,7330592.03081318,6337337.63876176,5937657.18117439,3047902.72340799,4529267.30626188,1463074.00531597,2484203.09629544,25284.78043696
2022-07-25,21640.83,19103135.92776472,19103321.04497096,257036.82791742,416681572249.54,21812.2,0.992143,10816839.20210747,38614756159.22952,14651903.52810485,4451232.39965987,55050297.39800911,19898.9,28110.14,316983503536.79,51766164642.81,441900880416.21,332468082584.35,1.9685451785861923e+20,27692567959233.59,6.25,42659090.0,21154629.0,10556925.0,3736983.0,12325046.17575202,26557472.5432658,8528953.36188665,12373146.06201135,7331445.77894426,6338379.05585272,5938657.25741697,3048112.83704731,4530928.22503176,1463149.27589594,2484887.65850163,25289.34836356
2022-07-26,21130.58,19104135.92773742,19104321.04497096,257051.39149016,416250589443.69,21788.5,0.969804,10760009.8307739,38620915568.232994,14652617.95265062,4451517.9750868,55055966.40461437,19904.66,27989.34,317021170977.3,51836953274.4,441943010842.55,332929120695.55,2.202568031984551e+20,27692567959233.59,6.25,42616831.0,21117590.0,10560642.0,3739265.0,12359556.35342683,26561197.97807338,8528040.04123676,12375506.45984044,7332193.89794881,6339241.32717275,5938831.0093177,3048771.41120932,4533032.1302393,1463643.12289156,2485449.57413368,25289.64183372
2022-07-27,22833.66,19105167.17766644,19105352.29497096,257063.53995614,416381696888.84,21794.19,1.047695,11474900.42841739,38625205384.34967,14656970.68674074,4448196.4909257,55059095.87755453,19912.85,27993.25,317043891296.65,51875258692.18,442191986526.09,333053572113.6,2.2851643331839712e+20,27692567959233.59,6.25,42640049.0,21138478.0,10574048.0,3742038.0,12372531.17047997,26563044.2904405,8532475.73128822,12376768.50667225,7332006.23643488,6340383.23945075,5938386.84178639,3049786.6318839,4540163.87735478,1464450.04104553,2485567.87387335,25339.64183372
2022-07-28,23888.52,19106048.42761184,19106233.54497096,257079.68128274,416641856752.04,21806.8,1.095462,11874786.48804218,38629056355.56097,14886509.25906747,4219539.16854437,55062513.05633742,20246.29,27312.28,317054466547.19,51934925902.39,442623596254.48,333196416536.72,1.9547791283862887e+20,27692567959233.59,6.25,42601884.0,21096324.0,10567494.0,3739339.0,12431860.09370514,26564829.82125594,8536401.67869316,12377328.41620854,7332552.71703483,6340882.98682779,5938630.29200593,3050117.09129875,4557130.37395647,1464576.00924535,2486568.83133945,25339.64183372
2022-07-29,23975.22,19106960.9275627,19107146.04497096,257094.8505739,416682890400.44,21807.91,1.099382,11973200.44926615,38633673367.68432,14892957.41290999,4214003.51465271,55069427.19130687,20257.29,27288.03,317068979797.09,52073225562.93,442935209431.36,333364977191.14,2.0098433291859024e+20,27692567959233.59,6.25,42645305.0,21127205.0,10573992.0,3740989.0,12542986.08485495,26568544.50452592,8537522.31172911,12378007.25371019,7333223.2985475,6341250.6946513,5939377.9071172,3050364.52424904,4561552.88459049,1464696.91450593,2487050.58059421,25340.4622531
2022-07-30,23678.72,19107767.17752448,19107952.29497096,257107.32882634,416745083033.6,21810.24,1.08567,11669129.4031438,38636148647.531006,14914324.7801183,4193442.39740618,55071933.14940762,20293.98,27202.96,317086394704.43,52102753686.2,443084341812.43,333459164492.47,1.7758204757875442e+20,27692567959233.59,6.25,42698811.0,21164399.0,10579114.0,3742163.0,12546775.71421964,26570010.4755702,8540114.81030743,12378933.69648303,7333703.36023492,6342035.68768966,5939875.842534,3050681.33969168,4580098.62135836,1464849.03623654,2487404.22729085,25340.5987531
2022-07-31,23297.95,19108717.17748626,19108902.29497096,257118.2753092,416639493238.76,21803.63,1.068535,11491544.23467368,38640919636.47692,14930210.69533137,4178506.48215489,55078952.12842374,20320.84,27101.8,317098278730.33,52198077328.46,443122375634.06,333541861721.61,2.1337377809850332e+20,27692567959233.59,6.25,42726004.0,21183293.0,10585873.0,3743905.0,12545309.79798472,26576066.46936538,8544198.51339715,12379503.43437002,7336243.75432257,6342469.35203141,5940278.57085724,3051044.41123078,4584235.12188438,1465105.90058577,2488008.36129706,25340.6487531
2022-08-01,23273.51,19109567.17744804,19109752.29497096,257132.7258433,416618538827.81,21801.56,1.067516,11614498.25914835,38644307541.79019,14938412.07683424,4171155.1006138,55082161.92742235,20333.17,27060.41,317107652654.84,52251107421.72,443325050636.63,333741538110.69,1.872182827186868e+20,27692567959233.59,6.25,42711871.0,21165285.0,10593495.0,3747409.0,12546372.74977978,26577857.97718082,8548450.03683984,12379987.68653014,7336766.16006992,6342738.03880147,5940706.2694611,3051213.37066553,4589257.72607344,1465147.32862218,2489576.32365091,25342.15952205
2022-08-02,23062.38,19110535.92738798,19110721.04497096,257147.90010984,416470639771.62,21792.72,1.058261,11385546.90450466,38650255999.86039,14935172.66106793,4175363.26632005,55090499.87219843,20330.37,27023.52,317145861870.07,52405579335.23,443489473148.16,333959841528.2,2.1337377809850332e+20,27692567959233.59,6.25,42712886.0,21162905.0,10600709.0,3749929.0,12546595.8724406,26581329.15584726,8549013.88729548,12381627.12331689,7337926.00830257,6344019.14533045,5941400.21951689,3051444.71914753,4594214.9172587,1465216.49803767,2490048.4038505,25342.65952205
2022-08-03,22896.97,19111442.1773443,19111627.29497096,257163.47668224,416452238352.68,21790.72,1.050767,11157714.6614805,38654662926.858894,14935692.15462634,4175750.02271796,55095630.8487799,20332.54,27006.32,317167399691.4,52484976048.16,443663989066.7,334115892105.83,1.9960772789859988e+20,27692567959233.59,6.25,42727400.0,21170718.0,10597102.0,3749270.0,12546773.52308707,26584128.1107633,8550061.56827179,12382764.72573827,7339126.44392398,6344847.02588977,5941908.75630443,3051594.64472428,4603105.28324242,1465269.9986319,2490264.93366238,25342.65952205
2022-08-04,22632.43,19112267.17727878,19112452.29497096,257181.04581034,416107923555.38,21771.77,1.039531,11016951.04382088,38664992708.17802,14935488.34511303,4176778.83216575,55112650.69678499,20335.99,26905.88,317212768861.0,52743306368.32,443735215108.88,334337343766.53,1.8767642916866343e+20,28174668481289.41,6.25,42757772.0,21198430.0,10610822.0,3752146.0,12535436.18265967,26599507.61291553,8549490.83510208,12385507.22910303,7340151.92946413,6345444.18164618,5942308.41234352,3052093.68042845,4608691.11105815,1465676.38895831,2491481.09244562,25482.42706205
2022-08-05,23170.93,19113204.67721326,19113389.79497096,257200.64001315,416113052268.01,21770.97,1.064304,11636279.33043771,38668116699.02185,14937917.48757263,4175287.18964063,55116648.62405976,20338.67,26895.28,317222080028.41,52819250099.79,443899947547.71,334451915527.68,2.1148612540647896e+20,28174668481289.41,6.25,42806217.0,21236973.0,10617539.0,3753384.0,12537815.27183599,26601168.0357594,8550791.67696452,12385828.92441776,7341652.79505989,6345690.84468808,5942947.6030345,3052284.61453927,4611525.42123386,1465741.43482408,2492184.22950582,25484.42706205
2022-08-06,23006.41,19114210.92717504,19114396.04497096,257214.19095776,416150751322.27,21771.79,1.056707,11229855.38463243,38671695734.482,14947145.66083389,4167065.26634115,55120248.51880032,20357.23,26845.8,317258903468.01,52842451997.49,443924107262.44,334475311231.92,2.254918290757822e+20,28174668481289.41,6.25,42793671.0,21218924.0,10612934.0,3753813.0,12539022.47419371,26604089.04493103,8558488.67768655,12386962.63194737,7342210.74440525,6346524.7410789,5943706.45556865,3052909.96054538,4615790.4625515,1466246.32612603,2492980.41080459,25484.42706205
2022-08-07,23166.66,19115204.67710952,19115389.79497096,257225.29434607,416152743653.1,21770.77,1.064118,11579009.01138733,38675711643.50836,14951397.77170268,4163806.90540684,55125294.73666048,20367.19,26810.71,317298674987.84,52900546552.71,443972307316.75,334526079253.35,2.2969354017657314e+20,28174668481289.41,6.25,42821708.0,21232261.0,10619131.0,3755113.0,12538335.63596458,26608400.87351142,8567970.65051138,12389677.22844393,7344646.08073228,6346794.26364792,5945024.06732421,3053141.01553859,4627215.12816003,1466410.41229315,2493294.80587066,25484.42706205
2022-08-08,23780.3,19116104.67703308,19116289.79497096,257240.81717632,416248108346.02,21774.73,1.092105,11895497.55405489,38680206950.64833,14963032.77525338,4153071.9017797,55130248.71714863,20382.12,26792.15,317322959439.17,52993497846.34,444186501569.14,334597599613.89,2.0168213283796668e+20,28174668481289.41,6.25,42840157.0,21240363.0,10632088.0,3757470.0,12541737.36950269,26610890.08963633,8572253.81460698,12390912.72274697,7346486.2991376,6347819.13717166,5944936.85104888,3054132.09059581,4631289.23612421,1466704.67213969,2493707.70516808,25484.42706205
2022-08-09,23157.32,19116998.42696756,19117183.54497096,257263.7581346,415733258647.36,21746.78,1.064862,11420669.59973414,38690284581.92946,14951729.40610937,4165269.02085819,55148133.63737591,20355.59,26740.62,317347939125.8,53488462498.66,444254696122.3,334731623881.52,2.0168213283796668e+20,28174668481289.41,6.25,42828428.0,21210520.0,10628150.0,3758876.0,12531834.42585879,26625119.00408731,8574472.81470671,12391969.69824391,7347217.63318474,6348568.89951576,5945455.8459791,3054605.84298882,4632083.81861877,1466926.52541469,2494091.39336865,25485.42656205
2022-08-10,23932.41,19117923.42688566,19118108.54497096,257282.8230214,416001608921.45,21759.76,1.099847,11985481.09633401,38706302112.83138,14942504.66388221,4175418.76300345,55162167.14799602,20366.81,26744.7,317547523228.29,53561056072.24,444473722101.37,334830900995.01,2.086849846726183e+20,28174668481289.41,6.25,42730778.0,21195199.0,10626910.0,3760365.0,12533271.11892462,26636023.44128059,8567558.49271935,12401870.15187796,7339540.73316332,6357809.9215772,5946225.41911643,3055518.68907807,4634203.40018566,1467698.25433834,2494519.41006584,25528.02638348
2022-08-11,24062.37,19118798.4267983,19118983.54497096,257301.47163975,416032424755.31,21760.38,1.105788,11989847.31544426,38710775140.084816,14943140.37546936,4175658.05132894,55168306.14186947,20366.4,26748.93,317566441104.17,53685129225.77,444696060681.96,334938591482.65,1.974804217371757e+20,28174668481289.41,6.25,42742974.0,21215350.0,10633133.0,3761659.0,12543320.59287152,26639286.53961699,8571099.9817,12402779.29498163,7339761.99832057,6358503.28752546,5946837.76635413,3055957.42673122,4637300.29660222,1467845.63448594,2496074.75309019,25528.02638348
2022-08-12,24285.18,19119760.92675461,19119946.04497096,257318.7587216,416087837738.31,21762.18,1.115935,12106648.96698215,38716004596.452126,14950325.04582098,4169435.88093363,55173159.73997646,20375.27,26735.24,317585275702.5,53778643705.21,444908709531.74,335044214804.97,2.1568783650726992e+20,28174668481289.41,6.25,42771403.0,21231900.0,10634620.0,3761925.0,12543826.40548553,26642662.65104541,8572809.10197536,12403707.26096229,7340400.93885201,6359023.44229418,5947889.15876913,3056179.60506505,4639719.77701309,1467961.51797354,2496388.64769942,25528.05738348
2022-08-13,24453.23,19120629.67613532,19120814.79497096,257330.32862068,416141416409.35,21764.0,1.123563,11981417.30199292,38718314212.21588,14961425.24876424,4159204.42737108,55175726.62805961,20390.04,26706.36,317593014726.45,53824908730.45,445040316858.07,335105030325.26,1.9467928100331507e+20,28174668481289.41,6.25,42815705.0,21257034.0,10638442.0,3763379.0,12545697.33021768,26644311.84426289,8574769.8968099,12404074.59995206,7341416.455679,6359234.85818246,5949073.75799009,3056358.81291956,4641665.90683814,1468082.99698295,2496657.50771699,25531.43998348
2022-08-14,24270.23,19121460.9260971,19121646.04497096,257338.26876592,416116564335.92,21761.75,1.11527,11966208.54934536,38720265712.41841,14965240.35637285,4156220.56972425,55179155.74402353,20395.65,26680.64,317598861258.69,53881062135.41,445098557780.2,335158179195.87,1.8767642916866343e+20,28174668481289.41,6.25,42774207.0,21225386.0,10640053.0,3764494.0,12557740.93346901,26645751.74615821,8577481.08479348,12404348.76483375,7342578.13372509,6359405.1637224,5949688.30297088,3056442.2812743,4644128.75899402,1468093.57279713,2497514.0425152,25531.43998348
2022-08-15,23996.95,19122367.17602066,19122552.29497096,257348.78554911,416002565891.3,21754.76,1.103067,11878355.85127843,38724017823.8361,14998316.05773197,4124051.11828869,55185760.98465869,20441.31,26531.51,317606859745.95,54005688656.8,445234890664.29,335313847018.97,2.0448327357182732e+20,28174668481289.41,6.25,42743283.0,21214533.0,10646601.0,3766874.0,12558088.50874201,26648185.52412207,8579322.89762256,12404772.93707206,7343896.80041498,6359728.6361695,5954601.50462273,3056668.4974761,4645611.03722945,1468112.70002981,2497945.68781878,25531.45998348
2022-08-16,23884.27,19123292.1759606,19123477.29497096,257360.57953416,415991635123.68,21753.13,1.097969,11746578.20959058,38727376916.32314,15000707.79344672,4122584.38251388,55189556.22776981,20446.2,26508.63,317624837965.74,54069006998.68,445339149280.82,335405845877.15,2.086849846726183e+20,28174668481289.41,6.25,42688695.0,21189846.0,10650926.0,3769178.0,12561948.58582967,26649970.57931184,8583261.07503944,12405813.04875456,7343908.95518676,6360298.49152504,5963015.69577095,3056895.20965847,4651031.73711626,1468135.9934756,2498556.01880067,25531.45998348
2022-08-17,23375.42,19124098.42589508,19124283.54497096,257375.76125313,415794504372.14,21741.91,1.075132,11404981.07149569,38732904903.47922,14997094.17170253,4127004.25419255,55197385.67803655,20438.66,26477.77,317635279541.28,54257670069.03,445466300007.15,335571066861.04,1.8067357733401182e+20,28174668481289.41,6.25,42731363.0,21204257.0,10627306.0,3766691.0,12562166.78737878,26654731.56560047,8593640.20519244,12406435.31698161,7344229.42599303,6360715.14380343,5963454.5647848,3057221.38810339,4656070.34957897,1468233.24852331,2500791.4553636,25551.17294164
2022-08-18,23260.17,19124998.42281851,19125183.54497096,257390.70635609,415775555905.78,21739.9,1.06993,11278839.21687589,38739038292.434654,15012872.69311444,4112125.72970407,55201150.97664174,20464.28,26397.02,317671753713.63,54300433351.54,445528849497.45,335667350622.75,2.0576743828523598e+20,28351606743493.773,6.25,42673175.0,21166520.0,10620675.0,3766329.0,12566618.90412643,26657445.9292622,8594177.57020744,12408240.44243395,7343943.35832957,6362031.77806254,5966925.22479427,3058262.94779576,4662302.8527771,1469119.22719984,2501046.85581617,25551.22294164
2022-08-19,20922.05,19126110.92273661,19126296.04497096,257404.53538514,415032133521.15,21699.76,0.96416,10118803.86728941,38747201583.906364,15011941.85017756,4114169.07255905,55216992.15720044,20466.97,26198.01,317707263081.73,54598433857.63,445560469566.93,336204227553.58,2.5086715078610964e+20,28351606743493.773,6.25,42707441.0,21216042.0,10635006.0,3769583.0,12565486.20506959,26662238.5622401,8595486.15130174,12409516.10956161,7343815.30337038,6362930.70095454,5970370.04063476,3058540.73822083,4667942.65319533,1469162.37951071,2502397.49678167,25553.42347927
2022-08-20,21123.63,19127042.17266017,19127227.29497096,257413.57571615,414924723438.83,21693.09,0.973749,10292426.10340447,38750098658.573456,15018325.28998205,4108716.88267812,55221465.5049287,20478.71,26131.93,317723437232.64,54671197069.47,445623590964.24,336337872885.83,2.128142683634975e+20,28351606743493.773,6.25,42715596.0,21240389.0,10644133.0,3771587.0,12567493.21773675,26664890.59049838,8597281.98303537,12409925.45805379,7344349.81612023,6363233.784626,5976952.70941394,3058744.40780564,4671672.6186162,1469304.41970908,2503781.45291701,25553.42347927
2022-08-21,21592.14,19127954.67259465,19128139.79497096,257421.49832402,414899035522.44,21690.71,0.995456,10607166.75370933,38751706242.15491,15024803.51892159,4103151.15367306,55223250.86366208,20489.5,26089.26,317728999577.81,54702798605.18,445674685662.33,336408074064.05,2.0717680430088828e+20,28351606743493.773,6.25,42728688.0,21246334.0,10646350.0,3772014.0,12569951.50145145,26666073.02333546,8602294.02542155,12410308.00316697,7345817.56487186,6363389.15805205,5983423.84245948,3058825.97387524,4678112.88252856,1469349.50496652,2504221.53648009,25553.42347927
2022-08-22,21165.04,19128860.92250729,19129046.04497096,257432.0464299,414619720919.87,21675.08,0.976469,10372056.57618812,38757246054.647026,15085442.42688188,4043418.49562541,55230363.84108855,20587.62,25732.27,317755101638.47,54854980176.24,445720282765.71,336626167788.6,2.0435807226958368e+20,28351606743493.773,6.25,42732462.0,21239709.0,10651178.0,3774942.0,12568919.92908208,26670260.3747489,8602363.63482479,12411503.98246569,7346350.05685202,6363697.60685568,5992991.7848256,3059029.35249544,4680652.42462537,1469430.58955953,2504340.47326085,25603.42411927
2022-08-23,21528.99,19129935.92246907,19130121.04497096,257443.53651647,414506651955.58,21667.95,0.993587,10698098.47933716,38762387117.043205,15086922.97891135,4043012.94355772,55234916.10144664,20593.49,25677.41,317778620533.51,54929657473.17,445813944561.64,336804714805.57,2.452296867235004e+20,28351606743493.773,6.25,42687322.0,21200653.0,10643731.0,3777793.0,12570265.07270881,26673020.51155091,8602833.62950063,12412851.16103455,7346044.34578294,6364819.45540797,5994447.22118336,3060052.11103439,4682379.76574188,1470065.89087645,2505067.82062372,25604.22411927
2022-08-24,21458.8,19130848.42239263,19131033.54497096,257453.31593201,414388677181.44,21660.75,0.990677,10649392.45302791,38766326343.01781,15090126.21485154,4040722.20754109,55239622.68192048,20601.33,25617.2,317792764518.03,55018819747.44,445872676627.09,336925969821.45,2.0576743828523598e+20,28351606743493.773,6.25,42689718.0,21201182.0,10636821.0,3779171.0,12572583.59512507,26675399.95018018,8605347.33745302,12413718.38576983,7346945.97353203,6365502.32955102,6005385.06667629,3060636.17821013,4683224.83590794,1470103.94102024,2505456.56786436,25611.22411927
2022-08-25,21613.24,19131842.17231073,19132027.29497096,257464.21292017,414229722871.47,21651.32,0.998241,10786630.08543491,38770063040.49598,15104888.50631623,4026953.6659945,55244041.64775063,20630.89,25478.91,317802209950.64,55093781024.82,445925271152.55,337093461406.35,2.2549856250436823e+20,28351606743493.773,6.25,42684185.0,21196666.0,10635414.0,3780440.0,12574476.40992556,26677753.80974647,8608248.94402284,12414339.32178757,7352188.5911495,6365957.5918345,6011330.04363371,3060997.90793503,4687466.14999708,1470176.11932449,2505809.91709525,25611.22611927
2022-08-26,20220.67,19132942.17226705,19133127.29497096,257475.52969707,414026325398.08,21639.44,0.934436,9753137.90525525,38776051523.05054,15108323.60175208,4024618.57051497,55248026.53847987,20643.15,25379.51,317835587450.17,55140179344.79,445969823816.39,337351729414.16,2.4945778477045734e+20,28351606743493.773,6.25,42714905.0,21221066.0,10639919.0,3782196.0,12578752.14946095,26680697.38815126,8618185.83773913,12416386.87401904,7351924.65815912,6367288.99688251,6022833.32454473,3062199.60488999,4690888.62404713,1470959.97970369,2506115.77477296,25611.22611927
2022-08-27,19987.15,19133848.42221791,19134033.54497096,257484.31578005,413696594726.51,21621.19,0.924424,9793015.57916973,38779861879.06501,15113099.14255415,4020749.27966376,55251029.62412506,20654.83,25253.52,317849942448.4,55186292955.48,445980725613.55,337678816681.89,2.0576743828523598e+20,28351606743493.773,6.25,42720954.0,21224766.0,10638206.0,3783473.0,12579883.05351049,26682359.90916469,8624340.15065586,12417336.25720715,7352497.50038856,6367954.06202024,6027505.84246273,3062770.7300245,4693083.92927936,1471175.00093963,2506473.59487792,25611.22611927
2022-08-28,19725.14,19134854.67216423,19135039.79497096,257491.81121046,413710771688.15,21620.79,0.912323,9597906.1578329,38797539986.36,15123565.34791502,4011289.32424921,55258799.91071313,20689.61,25131.57,317954839861.38,55239328191.29,445990147107.58,337746015132.63,2.269079285200205e+20,28351606743493.773,6.25,42731361.0,21221420.0,10636627.0,3784865.0,12576876.12236403,26688432.10944223,8620321.32279697,12422899.82664423,7348198.71822371,6373276.20945803,6034528.17311216,3067984.77943708,4690191.05394051,1476213.05595688,2506607.04875523,25611.22611927
2022-08-29,20189.24,19135835.92209417,19136021.04497096,257502.81946812,413665127516.42,21617.3,0.933939,9977968.30027227,38816639435.19572,15125064.5389748,4010771.38311937,55267408.94604854,20709.67,25040.04,318065375874.0,55302777065.29,446056883162.75,337925057934.09,2.2408919648871593e+20,28351606743493.773,6.25,42691123.0,21195330.0,10630125.0,3787758.0,12573016.53440143,26695212.15374746,8615574.37407593,12428702.64017586,7344406.03975754,6378879.35181476,6038458.50009601,3073384.2893848,4687839.86318316,1481316.88860326,2506883.50016107,25611.57715017
2022-08-30,19798.28,19136848.42202319,19137033.54497096,257514.91997635,413193610083.01,21591.51,0.916947,9671881.68509907,38827798484.3492,15115259.94030813,4021588.48171506,55286081.39898206,20705.93,24919.99,318096161888.25,55630605901.76,446126503263.64,338189539990.83,2.283172945356728e+20,28351606743493.773,6.25,42673942.0,21168521.0,10630867.0,3791718.0,12573619.11655726,26702326.02232693,8614827.81787686,12431313.99822801,7343646.85320227,6381074.39314449,6038350.52797092,3075489.12702149,4693394.92857247,1481363.73785808,2507532.72291543,25614.15153421
2022-08-31,20024.3,19137760.92192491,19137946.04497096,257527.97601325,413038465654.53,21582.38,0.927808,9801957.46518803,38831588927.656296,15119207.847589,4018553.07433591,55290193.37623228,20715.14,24845.24,318105715949.38,55708864841.0,446221142862.44,338389051249.94,2.279018841108325e+20,30977051760460.062,6.25,42683252.0,21168612.0,10635382.0,3791160.0,12581500.71507527,26704903.81799276,8622177.19252312,12431939.29060619,7344380.85730653,6381417.4858962,6039997.95232656,3075684.59933471,4695813.8556192,1481442.21936395,2508100.59965349,25614.60579304
2022-09-01,20056.83,19138623.42183744,19138808.54497096,257542.69414662,412744378098.72,21566.04,0.930019,9973072.17301118,38837445852.0577,15123999.02025419,4014624.40158325,55296023.03592021,20727.12,24726.44,318127104337.48,55821957729.56,446265798970.81,338653300933.11,2.1250310815739793e+20,30977051760460.062,6.25,42716804.0,21194698.0,10648640.0,3794467.0,12583829.5653173,26708337.71687101,8626858.39549932,12433536.20186376,7344531.23538942,6382461.02499335,6040387.94795507,3076394.29533984,4702253.67701958,1481538.39213432,2508539.97598148,25639.60579304
2022-09-02,19952.13,19139429.67166686,19139614.79497096,257560.97115291,412475586409.99,21551.09,0.925806,9840495.45596382,38843680769.07106,15137508.80532364,4001920.86634322,55303672.85694114,20755.23,24561.45,318148337891.92,55965310671.43,446335461925.33,338885830025.0,1.9864420979930674e+20,30977051760460.062,6.25,42778598.0,21256563.0,10664419.0,3795487.0,12586134.0098438,26710849.54671528,8633077.05483831,12435054.09696529,7345253.96714722,6383317.21279109,6040725.72223096,3076853.98474978,4706700.32813956,1481806.94469437,2509242.44584298,25640.10579304
2022-09-03,19743.53,19140348.4215677,19140533.54497096,257575.48901925,412416264211.46,21546.95,0.916303,9641931.9458688,38846997371.87428,15147346.86293822,3993001.55862948,55305819.5693494,20773.5,24481.02,318162598262.91,55990276263.64,446344186062.8,338961364821.35,2.2636200651548905e+20,30977051760460.062,6.25,42755773.0,21240576.0,10662789.0,3796015.0,12589605.55786473,26712385.91660298,8636971.4045262,12436150.51104854,7370444.88793171,6384317.47546698,6042260.2026264,3077778.40539901,4709211.24481632,1482215.25761662,2511192.12315013,25642.10579304
2022-09-04,19900.6,19141398.42149126,19141583.54497096,257585.95759942,412470757469.37,21548.62,0.923521,9833279.29679799,38864551903.11143,15148650.70300774,3992747.71848352,55312458.29931792,20790.45,24425.12,318263950429.73,56020661954.81,446369902625.79,339024331238.68,2.6331906880373218e+20,30977051760460.062,6.25,42753636.0,21238990.0,10663863.0,3797623.0,12586936.77218043,26718509.54999024,8642602.72377646,12441437.12351318,7366837.15243107,6389499.92021584,6038186.69785262,3082916.10508494,4705905.29064774,1487256.4779867,2511563.35718686,25675.10579304
2022-09-05,19741.02,19142354.67139844,19142539.79497096,257600.00928202,412364317382.57,21541.98,0.916398,9759908.20109195,38867969006.76236,15152804.28351349,3989550.38788495,55315682.0590864,20798.61,24365.4,318274894524.35,56077344560.37,446395442234.92,339129492952.1,2.3560127208754984e+20,30977051760460.062,6.25,42701337.0,21198166.0,10663805.0,3798240.0,12588721.26513371,26720376.38129387,8644875.32111406,12442302.82918577,7462478.39424872,6390026.48455651,6038746.50555184,3083252.84381661,4710100.72858552,1487310.75963317,2511891.11102558,25676.12579304
2022-09-06,18847.93,19143242.17131108,19143427.29497096,257615.30063716,411894057407.12,21516.42,0.875979,9197328.8858106,38879567020.841484,15146599.91823232,3996642.25307876,55327658.28080281,20795.61,24248.15,318328568993.09,56315570332.99,446451246269.63,339488413680.63,2.1866261853877178e+20,30977051760460.062,6.25,42696944.0,21196583.0,10667318.0,3803007.0,12585296.95299867,26728862.31672437,8643750.14223652,12446051.02349051,7461001.512189,6392555.99327691,6037220.04213103,3085417.75961334,4713320.31659165,1489156.89835528,2512394.7128565,25677.13857112
2022-09-07,19279.93,19144154.67120723,19144339.79497096,257630.08047026,411630607591.29,21501.63,0.896673,9659848.92123585,38886700604.07095,15143933.09014227,4000221.58106496,55334893.38971885,20798.5,24163.5,318359960336.18,56416386886.47,446520280820.88,339768707872.4,2.248221289201456e+20,30977051760460.062,6.25,42670462.0,21182186.0,10669846.0,3805511.0,12587185.90000508,26733812.09493779,8644010.52380248,12448190.59928207,7460195.1945012,6393986.14010779,6037164.38090585,3086019.96812278,4716394.91968124,1489502.75585957,2512788.489738,25677.22857112
2022-09-08,19277.72,19144948.42110895,19145133.54497096,257645.46931174,411422406851.5,21489.86,0.897061,9688534.84144533,38891032788.5608,15143120.76421781,4001827.65689114,55343043.78187745,20798.7,24105.25,318369747148.84,56585342644.79,446574659380.21,339887399619.24,1.9710433220396325e+20,30977051760460.062,6.25,42695893.0,21210542.0,10677383.0,3806879.0,12591373.6838994,26736025.12614092,8645238.79897095,12449025.97317194,7461698.63482623,6394609.66153686,6037424.12021945,3086358.70862601,4719372.83329189,1489600.09627954,2513424.05738691,25733.98538112
